id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16892614,Centric room for two,112700804,Alice,Ciutat Vella,el Barri Gòtic,41.38129,2.17676,Private room,37,32,143,2022-01-07,2.34,2,150,10,
16893987,Ático acogedor con gran terraza en centro ciudad,112717887,Maria Jesus,Eixample,Sant Antoni,41.37679,2.15643,Entire home/apt,110,2,34,2022-02-20,0.61,1,112,3,
16895531,Piso amplio en el corazón de Gracia,40787440,Montse,Gràcia,la Vila de Gràcia,41.40417,2.15461,Entire home/apt,60,30,36,2022-02-27,0.58,1,173,3,Exempt
16905095,Habitacion confortable para unos dias en Barcelona,72976389,M Teresa,Gràcia,la Salut,41.41302,2.16061,Private room,21,5,1,2017-05-09,0.02,1,0,0,
16919949,Chilling flat,113002543,Simon,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40227,2.16382,Private room,34,2,0,,,1,0,0,
16922226,Luminous apartment 43,6797428,Bellart,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38361,2.18009,Entire home/apt,120,3,63,2022-03-07,1.02,14,137,16,HUTB-003803
16924308,Modern apartment in city center,112660474,Diego,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38993,2.18171,Entire home/apt,70,32,1,2018-01-18,0.02,2,300,0,
16928256,Nice 3BD Attic apartment with Terrace,113085660,Josep,Sants-Montjuïc,Sants - Badal,41.37728,2.12925,Entire home/apt,69,30,8,2022-02-13,0.13,1,237,2,Exempt
16934317,Cozy single room in Born Square,31780333,Eeva,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38359,2.18369,Private room,24,2,1,2017-03-05,0.02,2,0,0,
16935893,My Address in Barcelona 21,4985749,My Address,Eixample,la Dreta de l'Eixample,41.39035,2.17606,Entire home/apt,351,1,62,2022-02-20,1.09,18,241,16,HUTB-009964
16939790,Rambla Poblenou Barcelonastuff Apartment,4260952,Marc,Sant Martí,el Poblenou,41.4036,2.19771,Entire home/apt,152,2,40,2022-02-22,0.87,9,212,26,HUTB-004780
16940946,APARTAMENT-LOFT HOSPITAL SANT PAU - PARKING,26059902,Jenny & Pol,Sant Andreu,la Sagrera,41.42589,2.19025,Entire home/apt,45,32,4,2019-07-27,0.07,14,276,0,
16950208,My Address in Barcelona 22,4985749,My Address,Eixample,la Dreta de l'Eixample,41.39035,2.17606,Entire home/apt,333,1,99,2022-02-14,1.73,18,239,16,HUTB-009965
16951437,"Cozy refurbished flat private patio, fast wifi+A/C",113353702,Stefanie,Horta-Guinardó,el Carmel,41.42549,2.15298,Entire home/apt,80,60,10,2021-08-31,0.17,1,169,2,
16952176,Charming room near downtown,22721558,Oleksandra,Sants-Montjuïc,el Poble Sec,41.37093,2.16323,Private room,40,1,66,2021-12-06,1.08,2,247,2,
16952591,Barceloneta-Ramblas & SunSet,2958781,Carlos,Ciutat Vella,la Barceloneta,41.37831,2.1882,Entire home/apt,182,3,66,2022-02-20,1.09,2,115,18,"01-2012-0567
HUTB-000837-06"
16963983,Lovely room with private balcony right by beach,113445682,Pablo,Sant Martí,el Parc i la Llacuna del Poblenou,41.39466,2.19194,Private room,75,1,64,2021-05-31,1.04,1,90,2,
16967971,DUPLEX BORN 6 PAX (Mínimo 31 noches),113496597,Mediterranean,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38428,2.17849,Entire home/apt,81,31,13,2022-01-16,0.23,5,133,1,Exempt
16968205,BORN 2 HAB. 4 PAX (Mínimo 31 noches),113496597,Mediterranean,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38803,2.18406,Entire home/apt,66,31,13,2021-12-18,0.24,5,176,2,Exempt
16982503,Private room in a lovely flat in Rambla Gaudí,48404460,Maucha,Eixample,la Sagrada Família,41.4087,2.17515,Private room,30,3,52,2020-03-13,0.84,1,0,0,Exempt
16989407,"Private Bedroom in Gràcia, 5 min from Park Güell",17760928,Marta,Gràcia,la Vila de Gràcia,41.40992,2.15733,Private room,150,4,0,,,1,364,0,
16990287,"Apartamento en el Gótico, cerca de las Ramblas",82620250,Alfredo,Ciutat Vella,el Barri Gòtic,41.37909,2.17679,Entire home/apt,45,31,1,2018-03-12,0.02,2,129,0,
16990689,"Apartamento de lujo, muy cerca de Plaza España",27939636,Daniel,Sants-Montjuïc,Hostafrancs,41.37521,2.14505,Entire home/apt,200,32,0,,,1,0,0,
16991792,Room to Stay,88178070,Miguel,Ciutat Vella,el Raval,41.3791,2.17473,Private room,40,4,7,2022-02-01,0.11,2,356,4,
16995657,Luxury Double Room with Private Bath and Balcony,113849186,Sara,Eixample,Sant Antoni,41.37787,2.15762,Private room,46,2,5,2017-03-21,0.08,1,0,0,
17009883,Alquilo habitación,114030562,Rina,Eixample,l'Antiga Esquerra de l'Eixample,41.38679,2.16175,Private room,30,31,0,,,1,365,0,
17019265,Stroll to Sagrada Familia from a Modern Loft-Style Apartment,114135789,Jesus,Horta-Guinardó,el Guinardó,41.41927,2.17684,Entire home/apt,100,1,178,2022-03-30,2.88,2,0,11,HUTB-001633
17019876,barcelona black&white,61302222,Roberto,Ciutat Vella,el Barri Gòtic,41.38324,2.17883,Private room,39,30,117,2021-10-24,1.95,2,0,3,Exempt
17021004,IRLES EIXAMPLE,114154140,Jose Luis,Eixample,l'Antiga Esquerra de l'Eixample,41.38735,2.15596,Entire home/apt,110,2,140,2022-03-08,2.35,1,202,31,HUTB-004417
17021973,Vila Olimpica at the beach,114164260,Silvia,Sant Martí,la Vila Olímpica del Poblenou,41.39302,2.19949,Entire home/apt,220,4,22,2019-08-18,0.39,2,332,0,HUTB-012063
17039207,Wonderful TERRACE apartment in Gracia - H7YOG21,114338664,Joan,Gràcia,la Vila de Gràcia,41.39884,2.15816,Entire home/apt,99,2,130,2022-02-20,2.17,11,239,31,HUTB-000426
17042853,Comfortable disinfected room with private bathroom,10702837,Elias,Eixample,la Dreta de l'Eixample,41.39597,2.16625,Private room,75,3,29,2021-08-07,0.47,1,0,1,Exempt
17069931,"Cute flat,close to metro and beach,WIFI",113952757,Julia,Sant Martí,el Besòs i el Maresme,41.41467,2.21139,Entire home/apt,79,4,151,2022-02-21,2.48,1,14,25,HUTB-012596
17069939,"BIG  ROOM WITH BALCONY, plaza espanya-camp nou",114510659,Norah,Sants-Montjuïc,Hostafrancs,41.37324,2.14175,Private room,21,1,155,2021-05-11,2.51,1,0,4,
17026117,King's Place City Center,23612717,Sergi,Eixample,la Dreta de l'Eixample,41.40047,2.16589,Entire home/apt,110,5,149,2020-03-15,2.43,1,178,0,HUTB-002038
17027977,Lovely double room CAMP NOU STADIUM,18219353,Javier,Les Corts,la Maternitat i Sant Ramon,41.37674,2.11896,Private room,18,4,10,2021-08-15,0.16,5,97,1,
17032982,Habitación doble Barcelona Centro,6623148,Magno,Ciutat Vella,el Barri Gòtic,41.38767,2.17329,Private room,35,2,68,2022-02-17,1.10,2,84,41,
17033769,2-bedroom apartment with balcony near Arc Trionf,3376710,Maria StayBarcelona,Eixample,la Dreta de l'Eixample,41.39131,2.17883,Entire home/apt,65,32,0,,,39,162,0,
17034595,Central Double room close to the beach,12617302,Tom’s Team,Sant Martí,el Parc i la Llacuna del Poblenou,41.39371,2.19103,Private room,15,2,74,2021-12-28,1.18,11,0,7,Exempt
17034988,2 bedroom apartment in the center,10693680,Ramón,Eixample,la Dreta de l'Eixample,41.39244,2.17874,Entire home/apt,65,32,0,,,38,162,0,
17070772,Art House Floridablanca,21483975,Apartments Toni Space Barcelona,Eixample,Sant Antoni,41.37785,2.15916,Entire home/apt,300,3,135,2021-09-29,2.19,13,218,1,HUTB-012051
17080863,Fira(MWC) Single or double room private bathroom,5300504,Pasquale,Sants-Montjuïc,la Marina de Port,41.36297,2.13521,Private room,100,1,6,2020-03-01,0.10,1,326,0,
17088245,BEACH HOUSE: bright triplex in Olympic Villlage,47171261,Lodging Team,Sant Martí,la Vila Olímpica del Poblenou,41.39023,2.1951,Entire home/apt,261,3,77,2022-02-20,1.26,66,290,15,HUTB-012946
17093742,Nice room in cozy apartment!,4150504,Patricio,Sant Andreu,el Congrés i els Indians,41.42337,2.18095,Private room,38,2,10,2017-10-22,0.16,1,0,0,
17094886,Cosy room with private bathroom and pool,64810417,Marta,Sant Martí,la Vila Olímpica del Poblenou,41.3895,2.1933,Private room,42,2,31,2019-06-27,0.53,1,0,0,
17100681,Для Любови из Нижнего Новгорода,69723444,Maria,Sants-Montjuïc,Sants,41.38019,2.13571,Private room,10,1,0,,,1,0,0,
17101095,Comfortable flat w/ TERRACE & AC - Sagrada Familia,36650828,Maria,Eixample,la Sagrada Família,41.40404,2.17992,Entire home/apt,58,5,146,2021-09-04,2.39,2,88,11,HUTB-006508
17101836,Apartamento de 3 dormitorios,108802495,Álvaro,Eixample,la Nova Esquerra de l'Eixample,41.38288,2.14736,Entire home/apt,96,3,45,2021-08-28,0.74,5,78,3,HUTB-005156
17107557,Marina Room close to downtown,22721558,Oleksandra,Sants-Montjuïc,el Poble Sec,41.37229,2.16329,Private room,36,1,58,2022-02-13,0.95,2,320,14,
17115175,Flat close to Plaza España - Eixample,23996000,Joan,Eixample,la Nova Esquerra de l'Eixample,41.38625,2.14413,Private room,70,2,1,2017-03-02,0.02,1,0,0,
17116080,Sunny room perfect located,27582176,Edén & Vero,Horta-Guinardó,el Baix Guinardó,41.41294,2.16551,Private room,30,2,106,2019-05-25,1.72,2,0,0,
17116946,"Mobile World Congress, Double Room",99409164,Mari,Ciutat Vella,el Barri Gòtic,41.38396,2.17383,Private room,180,1,0,,,1,0,0,
17120024,Warm room perfect located,27582176,Edén & Vero,Horta-Guinardó,el Baix Guinardó,41.41294,2.16551,Private room,19,2,129,2019-05-25,2.09,2,0,0,Exempt
17139688,Room in rooftop apartment in center of Barcelona,29092930,Alexandre,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38715,2.17898,Private room,100,3,1,2017-05-14,0.02,1,0,0,
17148874,Double sunny room with private bathroom,115298647,Paola,Sants-Montjuïc,el Poble Sec,41.37162,2.16341,Private room,39,2,137,2022-03-01,2.25,1,21,27,Exempt
17151185,077. Laforja Entr 2ª Apartment,396363,Alcambarcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3961,2.14457,Entire home/apt,211,2,11,2021-08-22,0.28,90,225,4,HUTB-000957
17151368,H5ANEP2 Cozy studio with balcony next to Sagrada,114338664,Joan,Eixample,la Sagrada Família,41.40278,2.1787,Entire home/apt,78,2,108,2022-03-02,1.81,11,242,22,HUTB-003103
17151374,H5ANE22 Cozy studio with balcony se,114338664,Joan,Eixample,el Fort Pienc,41.40078,2.18049,Entire home/apt,76,2,125,2022-03-07,2.08,11,298,16,HUTB-003100
17151393,Modern apartment next to Sagrada Familia H5ANEE1,114338664,Joan,Eixample,el Fort Pienc,41.40096,2.17984,Entire home/apt,80,2,128,2022-03-03,2.13,11,223,31,HUTB-003098
17151406,H5ANEE4 Cozy apartment near Sagrada Familia,114338664,Joan,Eixample,la Sagrada Família,41.40272,2.17884,Entire home/apt,79,1,85,2022-03-07,1.42,11,322,4,HUTB-003094
17151410,H5ANE12 Cozy studio with balcony,114338664,Joan,Eixample,la Sagrada Família,41.40259,2.17857,Entire home/apt,79,2,97,2022-03-02,1.62,11,238,14,HUTB-003096
17151411,H5ANE34 Cozy apartment with Sagrada Familia views,114338664,Joan,Eixample,la Sagrada Família,41.40298,2.17853,Entire home/apt,230,1,85,2020-03-04,1.41,11,337,0,HUTB-003092
17151412,H5ANE14 Cozy apartment near Sagrada Familia,114338664,Joan,Eixample,la Sagrada Família,41.40221,2.18048,Entire home/apt,79,2,103,2022-03-07,1.71,11,245,17,HUTB-003095
17209930,"Barcelona centre, near to the beach/touristic zone",113854382,Angelica,Les Corts,les Corts,41.38137,2.13035,Private room,52,1,44,2019-09-25,0.71,1,364,0,Exempt
17219671,Habitación doble en el Gótico (Double room),92501872,Maria,Ciutat Vella,el Barri Gòtic,41.38017,2.17967,Private room,32,3,3,2017-03-04,0.05,1,0,0,
17219896,Exterior room private bath in Sagrada Familia,3618257,Alberto,Eixample,la Sagrada Família,41.40303,2.17914,Private room,25,31,118,2022-01-31,1.93,4,286,19,
16095185,VERDETE,103113910,Cepunt,Ciutat Vella,el Barri Gòtic,41.38507,2.17201,Entire home/apt,200,3,119,2022-01-09,1.86,2,296,21,HUTB-013135
17151552,H5ANEP1 Beautiful apartment next to Sagrada,114338664,Joan,Eixample,la Sagrada Família,41.40212,2.17828,Entire home/apt,75,2,82,2022-02-27,1.37,11,316,10,HUTB-003102
17151977,Stylish apartment with balconies Sagrada H5ANE33,114338664,Joan,Eixample,el Fort Pienc,41.40163,2.18047,Entire home/apt,77,2,122,2022-03-06,2.04,11,226,30,HUTB-003098
17151979,H5ANE23 Stylish apartment with balconies Sagrada,114338664,Joan,Eixample,la Sagrada Família,41.40278,2.17917,Entire home/apt,77,2,121,2022-03-05,2.00,11,302,9,HUTB-003093
17164619,Habitación mediana con cama de matrimonio,75205400,Eder,Horta-Guinardó,la Font d'en Fargues,41.42628,2.16832,Private room,250,3,10,2019-07-23,0.16,1,179,0,
17185341,Anima Apartments Studio with terrace,28043451,Anima Apartments,Sants-Montjuïc,Sants,41.37469,2.13234,Entire home/apt,510,1,48,2021-11-01,0.79,12,217,4,HUTB-012707
17187356,Room in the centre of Bcn.,1156593,Lola,Ciutat Vella,el Barri Gòtic,41.38108,2.17692,Private room,35,32,139,2022-01-04,2.26,3,293,9,
17206089,Las Ramblas ORCHID 3 bedroom Family Apartment,43259405,Silvia,Ciutat Vella,el Raval,41.38404,2.16571,Entire home/apt,182,1,75,2022-03-06,1.23,4,183,11,HUTB001779
17491259,Airy Private Double Bedroom in Central Barcelona,109295329,Sham,Sants-Montjuïc,el Poble Sec,41.37397,2.155825,Private room,39,2,36,2022-03-07,0.61,2,80,35,Exempt
17415768,Habitación privada con cama de matrimonio,117779233,Laia,Eixample,la Sagrada Família,41.40608,2.17059,Private room,98,1,1,2017-02-28,0.02,1,0,0,
17417904,Habitación -Loft al lado Park Güell,83477402,Maria,Gràcia,la Salut,41.41199,2.15109,Private room,38,1,126,2021-08-01,2.06,2,0,3,Exempt
17420510,Comfortable and modern private room in Les Cort,33600854,Manuel,Les Corts,les Corts,41.3891,2.14298,Private room,100,2,0,,,1,0,0,
17425721,SUNNY FANTASTIC TERRACE IN BORN!!!,2262273,Serket,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38626,2.18014,Entire home/apt,85,32,4,2021-07-22,0.07,18,88,1,
17426972,Apartment Suite Classic en La Rambla-Boqueria,117888638,Agustin,Ciutat Vella,el Barri Gòtic,41.38248,2.17232,Entire home/apt,216,2,1,2021-10-07,0.19,5,319,1,HUTB-032888
17427243,Exterior Single Room in Gotic Town (Center),117887703,Andy,Ciutat Vella,el Barri Gòtic,41.38151,2.17861,Private room,53,3,50,2021-09-22,0.84,1,68,13,
17428757,Private Central Room in Quiet Area,31640585,Max,Sants-Montjuïc,el Poble Sec,41.37179,2.16258,Private room,49,3,1,2018-02-28,0.02,1,0,0,
17431142,Sagrada familia apartamento,22874530,Wuguiqing,Sant Martí,el Camp de l'Arpa del Clot,41.41201,2.17565,Entire home/apt,211,1,4,2022-02-28,0.09,4,205,1,HUTB-007108
17431597,New Stylish designer 3Br Apt,4212095,Elio / Wilken,Les Corts,les Corts,41.38595,2.13061,Entire home/apt,104,3,70,2022-01-23,1.16,20,2,7,HUTB-006888
17433751,"Bcn-rentals apartament 4, Just7-10 min. to Ramblas",117890550,David Y Maria,Ciutat Vella,el Raval,41.37773,2.16932,Entire home/apt,138,6,13,2020-03-17,0.22,4,303,0,HUTB-003872
17440992,"Central, sunny terrace, private bathroom & kitchen",67093816,Ana,Ciutat Vella,el Raval,41.3791,2.17116,Private room,52,4,87,2020-02-29,1.44,1,0,0,
17442647,"Bcn-rentals Apartment 5, Just7-10 min. to Ramblas",117890550,David Y Maria,Ciutat Vella,el Raval,41.37847,2.16928,Entire home/apt,155,6,2,2018-11-23,0.04,4,325,0,HUTB-013579
17445119,Private bedroom,20765279,Joan,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40337,2.13679,Private room,40,1,0,,,1,0,0,
17445731,Private room near Montjuic&Sants Station.,118075481,Pau,Eixample,la Nova Esquerra de l'Eixample,41.37864,2.1456,Private room,50,1,31,2022-03-02,0.63,1,150,2,Exempt
17447286,Cozy single room in the city centre,77548260,Antonio,Eixample,la Dreta de l'Eixample,41.39624,2.17466,Private room,16,35,8,2021-12-22,0.17,10,254,1,
17447319,Habitacion privada para 1 persona,118090666,Kim Yan,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40599,2.16373,Private room,65,1,42,2021-11-01,0.70,2,39,1,
17447404,Habitación privada para 1 persona,118090666,Kim Yan,Horta-Guinardó,el Baix Guinardó,41.41019,2.17175,Private room,65,3,6,2018-07-19,0.12,2,98,0,
17455051,Comfy Room w/ Bathroom in Center of Barcelona,107294697,Jess,Eixample,el Fort Pienc,41.40106,2.18019,Private room,168,1,1,2017-03-02,0.02,4,0,0,
17455534,Nice Room in Centre of Barcelona,107294697,Jess,Eixample,la Dreta de l'Eixample,41.3983,2.17511,Private room,128,1,0,,,4,0,0,
17343899,Nice views & silence in center BCN,3589880,Sofía,Eixample,l'Antiga Esquerra de l'Eixample,41.39119,2.15106,Entire home/apt,180,3,96,2022-03-03,1.57,1,117,19,HUTB-012150
17345073,Bedroom with charm Vila de Gracia,74189875,Rosa,Gràcia,la Vila de Gràcia,41.40062,2.15708,Private room,25,32,23,2021-05-13,0.38,4,292,3,Exempt
17355163,"Habitación centro, estancias largas (mes)",93601355,Roberto,Eixample,Sant Antoni,41.38062,2.15798,Private room,40,3,23,2019-10-13,0.39,1,314,0,Exempt
17355359,۩ Cozy Sagrada Familia Center  Balcony ۩,7290200,Joan,Eixample,la Dreta de l'Eixample,41.39787,2.17432,Entire home/apt,200,4,81,2021-11-19,1.37,1,168,7,HUTB-008128
17359216,Lovely room in design apartment in Plaza España,7733967,Alena,Sants-Montjuïc,la Font de la Guatlla,41.37092,2.14753,Private room,60,1,5,2019-06-04,0.08,1,314,0,
17359448,Double bedroom w/ Private Bathroom - Centric,37267448,Diego Y Andrea,Sant Martí,el Parc i la Llacuna del Poblenou,41.39445,2.18833,Private room,55,2,49,2021-08-09,0.82,1,6,4,
17363018,Private double room close to Plaza Espanya!,2511955,Mariana,Eixample,la Nova Esquerra de l'Eixample,41.37922,2.1539,Private room,160,2,0,,,1,364,0,
17366408,MWC cosy room in Barcelona center,117091589,Vanessa,Les Corts,les Corts,41.38389,2.13558,Private room,150,3,0,,,1,364,0,
17366556,Уютная комната у моря,117348543,Oxana,Sant Martí,el Besòs i el Maresme,41.41461,2.21565,Private room,36,4,0,,,1,0,0,
17369204,5 star hotel room during MWC 2017,117378830,Xin,Les Corts,les Corts,41.3907,2.14266,Private room,848,3,0,,,1,0,0,
17375977,Art House City Centre Universitat,21483975,Apartments Toni Space Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.38528,2.16273,Entire home/apt,211,3,122,2022-03-06,2.07,13,243,7,HUTB-003601
17376679,Serennia Deluxe 4 bedrooms,63229593,Ute,Eixample,la Dreta de l'Eixample,41.38686,2.16625,Entire home/apt,1100,3,18,2019-11-12,0.30,10,0,0,HUTB-007644
17377767,Fabulous 3 bedroom 2 baths flat located in Ramblas,10231574,Graciela Rodriguez,Ciutat Vella,el Raval,41.38111,2.17202,Entire home/apt,140,32,5,2022-01-09,0.21,3,347,4,
17379876,QUIET AND COMFORTABLE PRIVATE ROOM & BATHROOM,23337448,Meritxell,Eixample,la Nova Esquerra de l'Eixample,41.37964,2.14745,Private room,65,3,2,2017-03-02,0.03,1,0,0,
17382701,Atypical Loft in Sagrada Familia,1913755,Aurely,Eixample,la Sagrada Família,41.40878,2.17414,Private room,90,3,4,2017-07-16,0.07,1,0,0,
17384433,Nice Apartment!,106907544,Lore,Eixample,la Nova Esquerra de l'Eixample,41.38185,2.14868,Entire home/apt,69,2,156,2022-03-02,2.60,5,92,20,HUTB009476
17384869,Nice room in design building!!,117509115,Juan Carlos,Sant Martí,el Parc i la Llacuna del Poblenou,41.3984,2.18747,Private room,250,1,0,,,1,0,0,
17386784,single and quiet room in Barcelona center,16807689,Lola,Eixample,la Nova Esquerra de l'Eixample,41.38098,2.15325,Private room,21,3,93,2022-03-07,1.71,1,25,26,Exempt
17392421,Great Studio Room Private in the center of BCN,117579261,Mateo,Ciutat Vella,el Raval,41.38252,2.16763,Private room,61,2,3,2018-10-23,0.05,1,0,0,Exempt
17395410,"Large Double room, CITY CENTRE BCN. Luxury flat",28914574,Andrew,Eixample,l'Antiga Esquerra de l'Eixample,41.38673,2.15988,Private room,125,2,0,,,1,0,0,
17400650,"100% NEW 2bdrm by MontJuic, Calle Blai SANITIZED",11693165,Anabel,Sants-Montjuïc,el Poble Sec,41.37227,2.16713,Entire home/apt,116,3,125,2022-03-03,2.08,8,226,14,HUTB-007551
17403200,Double Internal Room Plaza España,11959964,David,Eixample,la Nova Esquerra de l'Eixample,41.37726,2.1504,Private room,120,1,1,2017-03-01,0.02,1,0,0,
17403686,"Confortable double room,great location (close MWC)",105134318,Pascual,Sants-Montjuïc,Hostafrancs,41.37237,2.14539,Private room,121,1,2,2019-02-28,0.04,1,0,0,
17495177,DOUBLE BEDROOM IN THE CENTER,37308231,Ismael,Sants-Montjuïc,el Poble Sec,41.37151,2.16563,Private room,43,30,4,2017-09-22,0.07,1,89,0,
17512675,Luxurious Private Room in the Heart of Barcelona,107294697,Jess,Eixample,Sant Antoni,41.38293,2.16163,Private room,80,1,0,,,4,0,0,
17458927,Nordik by StaYourWay (longstay apartment),9916442,Stayourway Bcn,Eixample,la Dreta de l'Eixample,41.39629,2.16372,Entire home/apt,55,32,15,2019-10-27,0.25,9,166,0,Exempt
17460005,Cozy private bedroom in penthouse apartment,118226542,Victoria,Les Corts,Pedralbes,41.38662,2.10814,Private room,150,1,0,,,1,87,0,
17466637,"Bcn-rentals apartment 3, Just 10 min to Ramblas",117890550,David Y Maria,Ciutat Vella,el Raval,41.37905,2.1676,Entire home/apt,129,6,7,2020-07-18,0.12,4,315,0,HUTB-003876
17468995,Private little room,74457245,Laura,Eixample,l'Antiga Esquerra de l'Eixample,41.38673,2.155,Private room,22,1,2,2017-06-01,0.03,1,0,0,
17471127,"Caliu, Friendly Rentals",102947901,Friendly,Eixample,la Dreta de l'Eixample,41.39697,2.16486,Entire home/apt,341,1,54,2022-02-10,0.90,32,255,16,HUTB-002002
17471136,"Dali II, Friendly Rentals",102947901,Friendly,Ciutat Vella,el Barri Gòtic,41.37998,2.18036,Entire home/apt,111,1,28,2022-02-24,0.54,32,263,19,HUTB-003345
